use_home_adv,sparse_threshold,lookback_years,half_life,floor,lam,clamped,pooled_rps,pooled_brier,rps_2018,rps_2022
True,15,5.0,8.0,0.0,0.0002373791714246388,False,0.20315132503107566,0.5877493597445815,0.20479209058703624,0.2015105594751151
True,15,5.0,8.0,0.1,0.0002373791714246388,False,0.20315132503107566,0.5877493597445815,0.20479209058703624,0.2015105594751151
True,15,5.0,8.0,0.2,0.0002373791714246388,False,0.20315132503107566,0.5877493597445815,0.20479209058703624,0.2015105594751151
True,20,5.0,8.0,0.2,0.0002373791714246388,False,0.20321934938485695,0.5877658303629201,0.2045837771518566,0.20185492161785729
True,20,5.0,8.0,0.1,0.0002373791714246388,False,0.20321934938485695,0.5877658303629201,0.2045837771518566,0.20185492161785729
True,20,5.0,8.0,0.05,0.0002373791714246388,False,0.20321934938485695,0.5877658303629201,0.2045837771518566,0.20185492161785729
True,20,5.0,8.0,0.0,0.0002373791714246388,False,0.20321934938485695,0.5877658303629201,0.2045837771518566,0.20185492161785729
False,15,5.0,5.0,0.0,0.00037980667427942207,False,0.20362748522102014,0.587614219803366,0.20653719031407763,0.20071778012796265
False,15,5.0,5.0,0.05,0.00037980667427942207,False,0.20362748522102014,0.587614219803366,0.20653719031407763,0.20071778012796265
False,15,5.0,5.0,0.1,0.00037980667427942207,False,0.20362748522102014,0.587614219803366,0.20653719031407763,0.20071778012796265
False,15,5.0,5.0,0.2,0.00037980667427942207,False,0.20362748522102014,0.587614219803366,0.20653719031407763,0.20071778012796265
False,20,5.0,5.0,0.2,0.00037980667427942207,False,0.20400223360507896,0.5883369568921226,0.2069343798255378,0.20107008738462012
False,20,5.0,5.0,0.1,0.00037980667427942207,False,0.20400223360507896,0.5883369568921226,0.2069343798255378,0.20107008738462012
False,20,5.0,5.0,0.05,0.00037980667427942207,False,0.20400223360507896,0.5883369568921226,0.2069343798255378,0.20107008738462012
False,20,5.0,5.0,0.0,0.00037980667427942207,False,0.20400223360507896,0.5883369568921226,0.2069343798255378,0.20107008738462012
True,15,5.0,5.0,0.1,0.00037980667427942207,False,0.20428211458701945,0.5902596668627241,0.20576748877404188,0.20279674039999704
True,15,5.0,5.0,0.2,0.00037980667427942207,False,0.20428211458701945,0.5902596668627241,0.20576748877404188,0.20279674039999704
True,15,5.0,5.0,0.05,0.00037980667427942207,False,0.20428211458701945,0.5902596668627241,0.20576748877404188,0.20279674039999704
True,15,5.0,5.0,0.0,0.00037980667427942207,False,0.20428211458701945,0.5902596668627241,0.20576748877404188,0.20279674039999704
True,20,5.0,5.0,0.2,0.00037980667427942207,False,0.20431890482812504,0.590129916662435,0.20555551752177445,0.2030822921344756
True,20,5.0,5.0,0.05,0.00037980667427942207,False,0.20431890482812504,0.590129916662435,0.20555551752177445,0.2030822921344756
True,20,5.0,5.0,0.1,0.00037980667427942207,False,0.20431890482812504,0.590129916662435,0.20555551752177445,0.2030822921344756
True,20,5.0,5.0,0.0,0.00037980667427942207,False,0.20431890482812504,0.590129916662435,0.20555551752177445,0.2030822921344756
False,15,5.0,3.0,0.2,0.0006330111237990368,False,0.2055877940017311,0.5918714924372905,0.20819458706892452,0.2029810009345377
False,15,5.0,3.0,0.1,0.0006330111237990368,False,0.2055877940017311,0.5918714924372905,0.20819458706892452,0.2029810009345377
False,15,5.0,3.0,0.05,0.0006330111237990368,False,0.2055877940017311,0.5918714924372905,0.20819458706892452,0.2029810009345377
False,15,5.0,3.0,0.0,0.0006330111237990368,False,0.2055877940017311,0.5918714924372905,0.20819458706892452,0.2029810009345377
False,20,4.0,12.0,0.2,0.0001582527809497592,False,0.20561703294452832,0.5919932719864747,0.21154134315894735,0.1996927227301093
False,20,4.0,12.0,0.1,0.0001582527809497592,False,0.20561703294452832,0.5919932719864747,0.21154134315894735,0.1996927227301093
False,20,4.0,12.0,0.05,0.0001582527809497592,False,0.20561703294452832,0.5919932719864747,0.21154134315894735,0.1996927227301093
False,20,4.0,12.0,0.0,0.0001582527809497592,False,0.20561703294452832,0.5919932719864747,0.21154134315894735,0.1996927227301093
False,20,5.0,3.0,0.05,0.0006330111237990368,False,0.20581633817778955,0.5921209338150127,0.20848726714911614,0.20314540920646293
False,20,5.0,3.0,0.1,0.0006330111237990368,False,0.20581633817778955,0.5921209338150127,0.20848726714911614,0.20314540920646293
False,20,5.0,3.0,0.2,0.0006330111237990368,False,0.20581633817778955,0.5921209338150127,0.20848726714911614,0.20314540920646293
False,20,5.0,3.0,0.0,0.0006330111237990368,False,0.20581633817778955,0.5921209338150127,0.20848726714911614,0.20314540920646293
False,20,4.0,8.0,0.1,0.0002373791714246388,False,0.20596564902590817,0.5926268176977968,0.21174343417256725,0.20018786387924908
False,20,4.0,8.0,0.2,0.0002373791714246388,False,0.20596564902590817,0.5926268176977968,0.21174343417256725,0.20018786387924908
False,20,4.0,8.0,0.0,0.0002373791714246388,False,0.20596564902590817,0.5926268176977968,0.21174343417256725,0.20018786387924908
False,20,4.0,8.0,0.05,0.0002373791714246388,False,0.20596564902590817,0.5926268176977968,0.21174343417256725,0.20018786387924908
True,20,5.0,3.0,0.0,0.0006330111237990368,False,0.20631877498836818,0.5944115046919736,0.20727683814632725,0.2053607118304091
True,20,5.0,3.0,0.05,0.0006330111237990368,False,0.20631877498836818,0.5944115046919736,0.20727683814632725,0.2053607118304091
True,20,5.0,3.0,0.1,0.0006330111237990368,False,0.20631877498836818,0.5944115046919736,0.20727683814632725,0.2053607118304091
True,20,5.0,3.0,0.2,0.0006330111237990368,False,0.20631877498836818,0.5944115046919736,0.20727683814632725,0.2053607118304091
True,15,5.0,3.0,0.0,0.0006330111237990368,False,0.20635394279008626,0.594858468013785,0.20748910156210623,0.20521878401806629
True,15,5.0,3.0,0.05,0.0006330111237990368,False,0.20635394279008626,0.594858468013785,0.20748910156210623,0.20521878401806629
True,15,5.0,3.0,0.2,0.0006330111237990368,False,0.20635394279008626,0.594858468013785,0.20748910156210623,0.20521878401806629
True,15,5.0,3.0,0.1,0.0006330111237990368,False,0.20635394279008626,0.594858468013785,0.20748910156210623,0.20521878401806629
True,20,4.0,12.0,0.2,0.0001582527809497592,False,0.20641140371664168,0.594897844784054,0.21103779989273647,0.2017850075405469
True,20,4.0,12.0,0.1,0.0001582527809497592,False,0.20641140371664168,0.594897844784054,0.21103779989273647,0.2017850075405469
True,20,4.0,12.0,0.05,0.0001582527809497592,False,0.20641140371664168,0.594897844784054,0.21103779989273647,0.2017850075405469
True,20,4.0,12.0,0.0,0.0001582527809497592,False,0.20641140371664168,0.594897844784054,0.21103779989273647,0.2017850075405469
False,20,4.0,5.0,0.2,0.00037980667427942207,False,0.20663312007527113,0.5938505536050265,0.21214010356340618,0.20112613658713607
False,20,4.0,5.0,0.1,0.00037980667427942207,False,0.20663312007527113,0.5938505536050265,0.21214010356340618,0.20112613658713607
False,20,4.0,5.0,0.05,0.00037980667427942207,False,0.20663312007527113,0.5938505536050265,0.21214010356340618,0.20112613658713607
False,20,4.0,5.0,0.0,0.00037980667427942207,False,0.20663312007527113,0.5938505536050265,0.21214010356340618,0.20112613658713607
True,20,4.0,8.0,0.05,0.0002373791714246388,False,0.206804553084237,0.5956406000375687,0.21128143615053815,0.2023276700179359
True,20,4.0,8.0,0.0,0.0002373791714246388,False,0.206804553084237,0.5956406000375687,0.21128143615053815,0.2023276700179359
True,20,4.0,8.0,0.1,0.0002373791714246388,False,0.206804553084237,0.5956406000375687,0.21128143615053815,0.2023276700179359
True,20,4.0,8.0,0.2,0.0002373791714246388,False,0.206804553084237,0.5956406000375687,0.21128143615053815,0.2023276700179359
False,15,4.0,12.0,0.2,0.0001582527809497592,False,0.2071607275009517,0.5953308887629644,0.2143701900263242,0.1999512649755792
False,15,4.0,12.0,0.05,0.0001582527809497592,False,0.2071607275009517,0.5953308887629644,0.2143701900263242,0.1999512649755792
False,15,4.0,12.0,0.0,0.0001582527809497592,False,0.2071607275009517,0.5953308887629644,0.2143701900263242,0.1999512649755792
False,15,4.0,12.0,0.1,0.0001582527809497592,False,0.2071607275009517,0.5953308887629644,0.2143701900263242,0.1999512649755792
True,15,4.0,12.0,0.2,0.0001582527809497592,False,0.20749018591464888,0.5971714086547736,0.21276563849418711,0.20221473333511064
True,15,4.0,12.0,0.1,0.0001582527809497592,False,0.20749018591464888,0.5971714086547736,0.21276563849418711,0.20221473333511064
True,15,4.0,12.0,0.05,0.0001582527809497592,False,0.20749018591464888,0.5971714086547736,0.21276563849418711,0.20221473333511064
True,15,4.0,12.0,0.0,0.0001582527809497592,False,0.20749018591464888,0.5971714086547736,0.21276563849418711,0.20221473333511064
False,15,4.0,8.0,0.2,0.0002373791714246388,False,0.20751002013520026,0.595940843502851,0.21454131123490147,0.20047872903549907
False,15,4.0,8.0,0.1,0.0002373791714246388,False,0.20751002013520026,0.595940843502851,0.21454131123490147,0.20047872903549907
False,15,4.0,8.0,0.05,0.0002373791714246388,False,0.20751002013520026,0.595940843502851,0.21454131123490147,0.20047872903549907
False,15,4.0,8.0,0.0,0.0002373791714246388,False,0.20751002013520026,0.595940843502851,0.21454131123490147,0.20047872903549907
True,20,4.0,5.0,0.1,0.00037980667427942207,False,0.2075499141382677,0.5970629978709863,0.2117420932734381,0.2033577350030973
True,20,4.0,5.0,0.05,0.00037980667427942207,False,0.2075499141382677,0.5970629978709863,0.2117420932734381,0.2033577350030973
True,20,4.0,5.0,0.0,0.00037980667427942207,False,0.2075499141382677,0.5970629978709863,0.2117420932734381,0.2033577350030973
True,20,4.0,5.0,0.2,0.00037980667427942207,False,0.2075499141382677,0.5970629978709863,0.2117420932734381,0.2033577350030973
True,15,4.0,8.0,0.0,0.0002373791714246388,False,0.2078802203968454,0.5979036004905741,0.21298027657478263,0.20278016421890818
True,15,4.0,8.0,0.2,0.0002373791714246388,False,0.2078802203968454,0.5979036004905741,0.21298027657478263,0.20278016421890818
True,15,4.0,8.0,0.05,0.0002373791714246388,False,0.2078802203968454,0.5979036004905741,0.21298027657478263,0.20278016421890818
True,15,4.0,8.0,0.1,0.0002373791714246388,False,0.2078802203968454,0.5979036004905741,0.21298027657478263,0.20278016421890818
False,20,4.0,3.0,0.0,0.0006330111237990368,False,0.20792995575398443,0.5962740868946906,0.21293976390276306,0.20292014760520583
False,20,4.0,3.0,0.2,0.0006330111237990368,False,0.20792995575398443,0.5962740868946906,0.21293976390276306,0.20292014760520583
False,20,4.0,3.0,0.1,0.0006330111237990368,False,0.20792995575398443,0.5962740868946906,0.21293976390276306,0.20292014760520583
False,20,4.0,3.0,0.05,0.0006330111237990368,False,0.20792995575398443,0.5962740868946906,0.21293976390276306,0.20292014760520583
False,15,4.0,5.0,0.0,0.00037980667427942207,False,0.20817961288309836,0.5971268559671739,0.21487822583247057,0.20148099993372615
False,15,4.0,5.0,0.05,0.00037980667427942207,False,0.20817961288309836,0.5971268559671739,0.21487822583247057,0.20148099993372615
False,15,4.0,5.0,0.1,0.00037980667427942207,False,0.20817961288309836,0.5971268559671739,0.21487822583247057,0.20148099993372615
False,15,4.0,5.0,0.2,0.00037980667427942207,False,0.20817961288309836,0.5971268559671739,0.21487822583247057,0.20148099993372615
True,15,4.0,5.0,0.0,0.00037980667427942207,False,0.20862341510465748,0.5993125471469769,0.2133963887999676,0.20385044140934733
True,15,4.0,5.0,0.2,0.00037980667427942207,False,0.20862341510465748,0.5993125471469769,0.2133963887999676,0.20385044140934733
True,15,4.0,5.0,0.1,0.00037980667427942207,False,0.20862341510465748,0.5993125471469769,0.2133963887999676,0.20385044140934733
True,15,4.0,5.0,0.05,0.00037980667427942207,False,0.20862341510465748,0.5993125471469769,0.2133963887999676,0.20385044140934733
True,20,4.0,3.0,0.0,0.0006330111237990368,False,0.20899233718096116,0.5998566346424519,0.2126646615760774,0.20532001278584494
True,20,4.0,3.0,0.05,0.0006330111237990368,False,0.20899233718096116,0.5998566346424519,0.2126646615760774,0.20532001278584494
True,20,4.0,3.0,0.1,0.0006330111237990368,False,0.20899233718096116,0.5998566346424519,0.2126646615760774,0.20532001278584494
True,20,4.0,3.0,0.2,0.0006330111237990368,False,0.20899233718096116,0.5998566346424519,0.2126646615760774,0.20532001278584494
False,15,4.0,3.0,0.2,0.0006330111237990368,False,0.2094616451488841,0.59945080868917,0.21554102802823333,0.20338226226953487
False,15,4.0,3.0,0.1,0.0006330111237990368,False,0.2094616451488841,0.59945080868917,0.21554102802823333,0.20338226226953487
False,15,4.0,3.0,0.05,0.0006330111237990368,False,0.2094616451488841,0.59945080868917,0.21554102802823333,0.20338226226953487
False,15,4.0,3.0,0.0,0.0006330111237990368,False,0.2094616451488841,0.59945080868917,0.21554102802823333,0.20338226226953487
True,15,4.0,3.0,0.0,0.0006330111237990368,False,0.21005381583401123,0.6020705006634893,0.21422112394646298,0.2058865077215595
True,15,4.0,3.0,0.05,0.0006330111237990368,False,0.21005381583401123,0.6020705006634893,0.21422112394646298,0.2058865077215595
True,15,4.0,3.0,0.1,0.0006330111237990368,False,0.21005381583401123,0.6020705006634893,0.21422112394646298,0.2058865077215595
True,15,4.0,3.0,0.2,0.0006330111237990368,False,0.21005381583401123,0.6020705006634893,0.21422112394646298,0.2058865077215595
False,20,3.0,12.0,0.2,0.0001582527809497592,False,0.2244733464965768,0.6261256863063129,0.2416126627332067,0.20733403025994693
False,20,3.0,12.0,0.05,0.0001582527809497592,False,0.2244733464965768,0.6261256863063129,0.2416126627332067,0.20733403025994693
False,20,3.0,12.0,0.0,0.0001582527809497592,False,0.2244733464965768,0.6261256863063129,0.2416126627332067,0.20733403025994693
False,20,3.0,12.0,0.1,0.0001582527809497592,False,0.2244733464965768,0.6261256863063129,0.2416126627332067,0.20733403025994693
False,20,3.0,8.0,0.2,0.0002373791714246388,False,0.22459097564952835,0.6263863252212254,0.24141507110192192,0.20776688019713477
False,20,3.0,8.0,0.1,0.0002373791714246388,False,0.22459097564952835,0.6263863252212254,0.24141507110192192,0.20776688019713477
False,20,3.0,8.0,0.05,0.0002373791714246388,False,0.22459097564952835,0.6263863252212254,0.24141507110192192,0.20776688019713477
False,20,3.0,8.0,0.0,0.0002373791714246388,False,0.22459097564952835,0.6263863252212254,0.24141507110192192,0.20776688019713477
False,15,3.0,12.0,0.05,0.0001582527809497592,False,0.22469253906877804,0.6266218103708788,0.241932730584408,0.20745234755314806
False,15,3.0,12.0,0.0,0.0001582527809497592,False,0.22469253906877804,0.6266218103708788,0.241932730584408,0.20745234755314806
False,15,3.0,12.0,0.2,0.0001582527809497592,False,0.22469253906877804,0.6266218103708788,0.241932730584408,0.20745234755314806
False,15,3.0,12.0,0.1,0.0001582527809497592,False,0.22469253906877804,0.6266218103708788,0.241932730584408,0.20745234755314806
False,20,3.0,5.0,0.2,0.00037980667427942207,False,0.22480203244018407,0.6268460547393566,0.24106514427428166,0.20853892060608648
False,20,3.0,5.0,0.0,0.00037980667427942207,False,0.22480203244018407,0.6268460547393566,0.24106514427428166,0.20853892060608648
False,20,3.0,5.0,0.05,0.00037980667427942207,False,0.22480203244018407,0.6268460547393566,0.24106514427428166,0.20853892060608648
False,20,3.0,5.0,0.1,0.00037980667427942207,False,0.22480203244018407,0.6268460547393566,0.24106514427428166,0.20853892060608648
False,15,3.0,8.0,0.2,0.0002373791714246388,False,0.2248088331802831,0.6268756404532672,0.24173848457510208,0.2078791817854641
False,15,3.0,8.0,0.1,0.0002373791714246388,False,0.2248088331802831,0.6268756404532672,0.24173848457510208,0.2078791817854641
False,15,3.0,8.0,0.05,0.0002373791714246388,False,0.2248088331802831,0.6268756404532672,0.24173848457510208,0.2078791817854641
False,15,3.0,8.0,0.0,0.0002373791714246388,False,0.2248088331802831,0.6268756404532672,0.24173848457510208,0.2078791817854641
False,15,3.0,5.0,0.0,0.00037980667427942207,False,0.2250173176296077,0.6273220389316723,0.24139324369622317,0.20864139156299222
False,15,3.0,5.0,0.2,0.00037980667427942207,False,0.2250173176296077,0.6273220389316723,0.24139324369622317,0.20864139156299222
False,15,3.0,5.0,0.1,0.00037980667427942207,False,0.2250173176296077,0.6273220389316723,0.24139324369622317,0.20864139156299222
False,15,3.0,5.0,0.05,0.00037980667427942207,False,0.2250173176296077,0.6273220389316723,0.24139324369622317,0.20864139156299222
False,20,3.0,3.0,0.2,0.0006330111237990368,False,0.22515292313468338,0.6276049361345469,0.24045884296688225,0.2098470033024845
False,20,3.0,3.0,0.1,0.0006330111237990368,False,0.22515292313468338,0.6276049361345469,0.24045884296688225,0.2098470033024845
False,20,3.0,3.0,0.05,0.0006330111237990368,False,0.22515292313468338,0.6276049361345469,0.24045884296688225,0.2098470033024845
False,20,3.0,3.0,0.0,0.0006330111237990368,False,0.22515292313468338,0.6276049361345469,0.24045884296688225,0.2098470033024845
False,15,3.0,3.0,0.0,0.0006330111237990368,False,0.22536039976903544,0.6280477646773152,0.2407872911239905,0.2099335084140804
False,15,3.0,3.0,0.05,0.0006330111237990368,False,0.22536039976903544,0.6280477646773152,0.2407872911239905,0.2099335084140804
False,15,3.0,3.0,0.1,0.0006330111237990368,False,0.22536039976903544,0.6280477646773152,0.2407872911239905,0.2099335084140804
False,15,3.0,3.0,0.2,0.0006330111237990368,False,0.22536039976903544,0.6280477646773152,0.2407872911239905,0.2099335084140804
True,20,3.0,12.0,0.2,0.0001582527809497592,False,0.22717387707031989,0.6376384162567142,0.24276320784449062,0.21158454629614915
True,20,3.0,12.0,0.1,0.0001582527809497592,False,0.22717387707031989,0.6376384162567142,0.24276320784449062,0.21158454629614915
True,20,3.0,12.0,0.0,0.0001582527809497592,False,0.22717387707031989,0.6376384162567142,0.24276320784449062,0.21158454629614915
True,20,3.0,12.0,0.05,0.0001582527809497592,False,0.22717387707031989,0.6376384162567142,0.24276320784449062,0.21158454629614915
True,15,3.0,12.0,0.1,0.0001582527809497592,False,0.22721314916692356,0.6377115151453268,0.24284175203769798,0.21158454629614915
True,15,3.0,12.0,0.2,0.0001582527809497592,False,0.22721314916692356,0.6377115151453268,0.24284175203769798,0.21158454629614915
True,15,3.0,12.0,0.05,0.0001582527809497592,False,0.22721314916692356,0.6377115151453268,0.24284175203769798,0.21158454629614915
True,15,3.0,12.0,0.0,0.0001582527809497592,False,0.22721314916692356,0.6377115151453268,0.24284175203769798,0.21158454629614915
True,20,3.0,8.0,0.0,0.0002373791714246388,False,0.22725582865181132,0.6377521071627845,0.24260116123845077,0.21191049606517187
True,20,3.0,8.0,0.05,0.0002373791714246388,False,0.22725582865181132,0.6377521071627845,0.24260116123845077,0.21191049606517187
True,20,3.0,8.0,0.1,0.0002373791714246388,False,0.22725582865181132,0.6377521071627845,0.24260116123845077,0.21191049606517187
True,20,3.0,8.0,0.2,0.0002373791714246388,False,0.22725582865181132,0.6377521071627845,0.24260116123845077,0.21191049606517187
True,15,3.0,8.0,0.05,0.0002373791714246388,False,0.2272946532549339,0.6378240095008274,0.2426788104446959,0.21191049606517187
True,15,3.0,8.0,0.1,0.0002373791714246388,False,0.2272946532549339,0.6378240095008274,0.2426788104446959,0.21191049606517187
True,15,3.0,8.0,0.0,0.0002373791714246388,False,0.2272946532549339,0.6378240095008274,0.2426788104446959,0.21191049606517187
True,15,3.0,8.0,0.2,0.0002373791714246388,False,0.2272946532549339,0.6378240095008274,0.2426788104446959,0.21191049606517187
True,20,3.0,5.0,0.05,0.00037980667427942207,False,0.2274119897620811,0.6379634390808264,0.2423144790727285,0.21250950045143374
True,20,3.0,5.0,0.2,0.00037980667427942207,False,0.2274119897620811,0.6379634390808264,0.2423144790727285,0.21250950045143374
True,20,3.0,5.0,0.0,0.00037980667427942207,False,0.2274119897620811,0.6379634390808264,0.2423144790727285,0.21250950045143374
True,20,3.0,5.0,0.1,0.00037980667427942207,False,0.2274119897620811,0.6379634390808264,0.2423144790727285,0.21250950045143374
True,15,3.0,5.0,0.0,0.00037980667427942207,False,0.22744883630386106,0.6380300755726858,0.24238817215628838,0.21250950045143374
True,15,3.0,5.0,0.05,0.00037980667427942207,False,0.22744883630386106,0.6380300755726858,0.24238817215628838,0.21250950045143374
True,15,3.0,5.0,0.1,0.00037980667427942207,False,0.22744883630386106,0.6380300755726858,0.24238817215628838,0.21250950045143374
True,15,3.0,5.0,0.2,0.00037980667427942207,False,0.22744883630386106,0.6380300755726858,0.24238817215628838,0.21250950045143374
True,20,3.0,3.0,0.2,0.0006330111237990368,False,0.22769726492747508,0.6383655621641398,0.24181362305964088,0.21358090679530928
True,20,3.0,3.0,0.05,0.0006330111237990368,False,0.22769726492747508,0.6383655621641398,0.24181362305964088,0.21358090679530928
True,20,3.0,3.0,0.1,0.0006330111237990368,False,0.22769726492747508,0.6383655621641398,0.24181362305964088,0.21358090679530928
True,20,3.0,3.0,0.0,0.0006330111237990368,False,0.22769726492747508,0.6383655621641398,0.24181362305964088,0.21358090679530928
True,15,3.0,3.0,0.2,0.0006330111237990368,False,0.22772996396820044,0.6384220581287032,0.2418790211410916,0.21358090679530928
True,15,3.0,3.0,0.1,0.0006330111237990368,False,0.22772996396820044,0.6384220581287032,0.2418790211410916,0.21358090679530928
True,15,3.0,3.0,0.05,0.0006330111237990368,False,0.22772996396820044,0.6384220581287032,0.2418790211410916,0.21358090679530928
True,15,3.0,3.0,0.0,0.0006330111237990368,False,0.22772996396820044,0.6384220581287032,0.2418790211410916,0.21358090679530928
