team,stage,opponent,meet_prob
South Africa,R16,Switzerland,0.00146
South Africa,R16,Canada,0.00117
South Africa,R16,Bosnia and Herzegovina,0.00108
South Africa,R16,Ecuador,0.00107
South Africa,R16,Algeria,0.00069
South Africa,R16,Austria,0.00059
South Africa,R16,Turkey,0.00055
South Africa,R16,Senegal,0.00052
South Africa,R16,Paraguay,0.00051
South Africa,R16,Norway,0.00044
South Africa,R16,Ivory Coast,0.00038
South Africa,R16,Qatar,0.00035
South Africa,R16,Germany,0.0003
South Africa,R16,France,0.00026
South Africa,R16,Jordan,0.00012
South Africa,R16,Tunisia,0.00011
South Africa,R16,Portugal,7e-05
South Africa,R16,Iraq,6e-05
South Africa,R16,Croatia,4e-05
South Africa,R16,Haiti,4e-05
South Africa,R16,Uzbekistan,3e-05
South Africa,R16,DR Congo,3e-05
South Africa,R16,Colombia,2e-05
South Africa,R16,Ghana,1e-05
South Africa,R16,Saudi Arabia,1e-05
South Africa,R16,Argentina,1e-05
South Africa,R16,Belgium,1e-05
South Africa,R32,Belgium,0.06571
South Africa,R32,Iran,0.02585
South Africa,R32,Canada,0.02398
South Africa,R32,Switzerland,0.0212
South Africa,R32,Egypt,0.01748
South Africa,R32,Bosnia and Herzegovina,0.01709
South Africa,R32,Qatar,0.01041
South Africa,R32,New Zealand,0.0054
South Africa,R32,Germany,0.0013
South Africa,R32,Ecuador,0.00094
South Africa,R32,Saudi Arabia,0.00091
South Africa,R32,Cape Verde,0.00084
South Africa,R32,Ivory Coast,0.00076
South Africa,R32,Scotland,0.00044
South Africa,R32,Uruguay,0.00043
South Africa,R32,Spain,0.00024
South Africa,R32,Brazil,0.00021
South Africa,R32,Morocco,0.00019
South Africa,R32,Haiti,0.00012
South Africa,R32,Norway,5e-05
South Africa,R32,Senegal,5e-05
South Africa,R32,Curaçao,4e-05
South Africa,R32,Netherlands,2e-05
South Africa,R32,Sweden,1e-05
South Africa,R32,Japan,1e-05
South Africa,SF,France,0.00037
South Africa,SF,Spain,0.00031
South Africa,SF,Portugal,0.00019
South Africa,SF,Germany,0.00012
South Africa,SF,Colombia,9e-05
South Africa,SF,Belgium,9e-05
South Africa,SF,Morocco,9e-05
South Africa,SF,Uruguay,8e-05
South Africa,SF,Brazil,7e-05
South Africa,SF,Croatia,7e-05
South Africa,SF,United States,6e-05
South Africa,SF,Argentina,5e-05
South Africa,SF,Netherlands,4e-05
South Africa,SF,Austria,4e-05
South Africa,SF,Australia,3e-05
South Africa,SF,Iran,3e-05
South Africa,SF,Switzerland,3e-05
South Africa,SF,Algeria,3e-05
South Africa,SF,Sweden,2e-05
South Africa,SF,Paraguay,2e-05
South Africa,SF,England,2e-05
South Africa,SF,Canada,2e-05
South Africa,SF,Czechia,2e-05
South Africa,SF,South Korea,1e-05
South Africa,SF,Mexico,1e-05
South Africa,SF,Turkey,1e-05
South Africa,SF,Senegal,1e-05
South Africa,SF,Qatar,1e-05
South Africa,SF,Japan,1e-05
South Africa,SF,Scotland,1e-05
South Africa,SF,Ecuador,1e-05
South Korea,FINAL,Argentina,0.00161
South Korea,FINAL,Spain,0.00092
South Korea,FINAL,England,0.00083
South Korea,FINAL,France,0.00075
South Korea,FINAL,Portugal,0.00069
South Korea,FINAL,Colombia,0.00058
South Korea,FINAL,Brazil,0.00054
South Korea,FINAL,Germany,0.00026
South Korea,FINAL,Netherlands,0.00023
South Korea,FINAL,Uruguay,0.00013
South Korea,FINAL,Morocco,0.00013
South Korea,FINAL,Croatia,0.00013
South Korea,FINAL,Belgium,0.00012
South Korea,FINAL,Senegal,0.00012
South Korea,FINAL,Austria,8e-05
South Korea,FINAL,Mexico,7e-05
South Korea,FINAL,Ivory Coast,7e-05
South Korea,FINAL,Algeria,5e-05
South Korea,FINAL,United States,4e-05
South Korea,FINAL,Japan,4e-05
South Korea,FINAL,Scotland,3e-05
South Korea,FINAL,Ecuador,3e-05
South Korea,FINAL,Iran,3e-05
South Korea,FINAL,Turkey,2e-05
South Korea,FINAL,Switzerland,2e-05
South Korea,FINAL,Canada,2e-05
South Korea,FINAL,Paraguay,2e-05
South Korea,FINAL,Norway,1e-05
South Korea,FINAL,Egypt,1e-05
South Korea,FINAL,Cape Verde,1e-05
South Korea,FINAL,Australia,1e-05
South Korea,QF,France,0.05431
South Korea,QF,Germany,0.01897
South Korea,QF,Brazil,0.01023
South Korea,QF,Spain,0.00701
South Korea,QF,Netherlands,0.00623
South Korea,QF,Ivory Coast,0.00572
South Korea,QF,Japan,0.00514
South Korea,QF,Morocco,0.00416
South Korea,QF,Norway,0.00414
South Korea,QF,Senegal,0.004
South Korea,QF,Portugal,0.00348
South Korea,QF,Scotland,0.00228
South Korea,QF,Sweden,0.00213
South Korea,QF,Ecuador,0.002
South Korea,QF,Croatia,0.00179
South Korea,QF,Colombia,0.00173
South Korea,QF,Turkey,0.00165
South Korea,QF,Uruguay,0.00156
South Korea,QF,Austria,0.00121
South Korea,QF,Paraguay,0.0011
South Korea,QF,Argentina,0.00073
South Korea,QF,Australia,0.00072
South Korea,QF,United States,0.00059
South Korea,QF,Algeria,0.00055
South Korea,QF,Tunisia,0.00027
South Korea,QF,England,0.00024
South Korea,QF,Belgium,0.0001
South Korea,QF,Ghana,9e-05
South Korea,QF,DR Congo,9e-05
South Korea,QF,Saudi Arabia,7e-05
South Korea,QF,Cape Verde,7e-05
South Korea,QF,Iran,6e-05
South Korea,QF,Egypt,6e-05
South Korea,QF,Uzbekistan,6e-05
South Korea,QF,Iraq,3e-05
South Korea,QF,Czechia,3e-05
South Korea,QF,New Zealand,1e-05
South Korea,QF,Curaçao,1e-05
South Korea,QF,Canada,1e-05
South Korea,QF,Mexico,1e-05
South Korea,QF,Jordan,1e-05
South Korea,QF,Panama,1e-05
South Korea,QF,South Africa,1e-05
South Korea,QF,Haiti,1e-05
South Korea,R16,England,0.11034
South Korea,R16,Netherlands,0.07892
South Korea,R16,Morocco,0.05907
South Korea,R16,Brazil,0.0533
South Korea,R16,Japan,0.03498
South Korea,R16,Sweden,0.03336
South Korea,R16,Scotland,0.02672
South Korea,R16,United States,0.01873
South Korea,R16,Australia,0.01097
South Korea,R16,Portugal,0.0063
South Korea,R16,Senegal,0.00604
South Korea,R16,Ecuador,0.00485
South Korea,R16,Colombia,0.00387
South Korea,R16,DR Congo,0.00362
South Korea,R16,Croatia,0.0032
South Korea,R16,Norway,0.00292
South Korea,R16,Uzbekistan,0.00281
South Korea,R16,Switzerland,0.00272
South Korea,R16,Canada,0.00223
South Korea,R16,Algeria,0.00207
South Korea,R16,Bosnia and Herzegovina,0.00191
South Korea,R16,Austria,0.00151
South Korea,R16,Ghana,0.00141
South Korea,R16,Germany,0.00126
South Korea,R16,Ivory Coast,0.00126
South Korea,R16,Turkey,0.00117
South Korea,R16,Tunisia,0.00113
South Korea,R16,Qatar,0.00091
South Korea,R16,Paraguay,0.00088
South Korea,R16,France,0.00065
South Korea,R16,Haiti,0.00059
South Korea,R16,Iraq,0.00037
South Korea,R16,Panama,0.00024
South Korea,R16,Jordan,0.00014
South Korea,R16,Spain,6e-05
South Korea,R16,Saudi Arabia,6e-05
South Korea,R16,Uruguay,5e-05
South Korea,R16,Cape Verde,5e-05
South Korea,R16,Argentina,3e-05
South Korea,R16,Curaçao,2e-05
South Korea,R32,Canada,0.18152
South Korea,R32,Switzerland,0.14749
South Korea,R32,Bosnia and Herzegovina,0.11838
South Korea,R32,Belgium,0.0768
South Korea,R32,Qatar,0.07577
South Korea,R32,Ecuador,0.05064
South Korea,R32,Cape Verde,0.04389
South Korea,R32,Scotland,0.04135
South Korea,R32,Saudi Arabia,0.03656
South Korea,R32,Iran,0.03096
South Korea,R32,Uruguay,0.02455
South Korea,R32,Morocco,0.02382
South Korea,R32,Egypt,0.02188
South Korea,R32,Ivory Coast,0.01475
South Korea,R32,Brazil,0.01422
South Korea,R32,Spain,0.0103
South Korea,R32,Germany,0.01026
South Korea,R32,Haiti,0.00764
South Korea,R32,New Zealand,0.00587
South Korea,R32,Curaçao,0.00242
South Korea,R32,Norway,0.00187
South Korea,R32,Senegal,0.0018
South Korea,R32,Sweden,0.0004
South Korea,R32,Iraq,0.00028
South Korea,R32,Japan,0.0002
South Korea,R32,Netherlands,0.00011
South Korea,R32,France,8e-05
South Korea,R32,Tunisia,6e-05
South Korea,SF,Spain,0.00624
South Korea,SF,Argentina,0.00523
South Korea,SF,Portugal,0.00396
South Korea,SF,Colombia,0.00338
South Korea,SF,Belgium,0.00187
South Korea,SF,France,0.00184
South Korea,SF,Uruguay,0.00146
South Korea,SF,United States,0.00115
South Korea,SF,Croatia,0.00111
South Korea,SF,Austria,0.00084
South Korea,SF,Switzerland,0.00075
South Korea,SF,Australia,0.0006
South Korea,SF,Germany,0.00048
South Korea,SF,Algeria,0.00047
South Korea,SF,Iran,0.00042
South Korea,SF,Netherlands,0.00039
South Korea,SF,Brazil,0.00035
South Korea,SF,Czechia,0.00035
South Korea,SF,Canada,0.0003
South Korea,SF,Morocco,0.00027
South Korea,SF,England,0.00025
South Korea,SF,Egypt,0.00017
South Korea,SF,Ecuador,0.00014
South Korea,SF,Paraguay,0.00013
South Korea,SF,Japan,0.00012
South Korea,SF,Senegal,0.00012
South Korea,SF,Turkey,9e-05
South Korea,SF,Ivory Coast,8e-05
South Korea,SF,Mexico,8e-05
South Korea,SF,Sweden,6e-05
South Korea,SF,Norway,5e-05
South Korea,SF,Ghana,5e-05
South Korea,SF,Uzbekistan,4e-05
South Korea,SF,Cape Verde,3e-05
South Korea,SF,Scotland,3e-05
South Korea,SF,DR Congo,2e-05
South Korea,SF,South Africa,1e-05
South Korea,SF,Bosnia and Herzegovina,1e-05
South Korea,SF,Tunisia,1e-05
South Korea,SF,Saudi Arabia,1e-05
Spain,FINAL,Argentina,0.0692
Spain,FINAL,England,0.03364
Spain,FINAL,Colombia,0.02333
Spain,FINAL,Portugal,0.02306
Spain,FINAL,Brazil,0.01828
Spain,FINAL,France,0.01718
Spain,FINAL,Uruguay,0.00938
Spain,FINAL,Netherlands,0.00809
Spain,FINAL,Germany,0.00618
Spain,FINAL,Morocco,0.00471
Spain,FINAL,Belgium,0.00425
Spain,FINAL,Senegal,0.00397
Spain,FINAL,Japan,0.00327
Spain,FINAL,Switzerland,0.00291
Spain,FINAL,Croatia,0.00229
Spain,FINAL,Austria,0.00217
Spain,FINAL,Ecuador,0.00187
Spain,FINAL,Ivory Coast,0.00182
Spain,FINAL,United States,0.00169
Spain,FINAL,Mexico,0.00157
Spain,FINAL,Algeria,0.00143
Spain,FINAL,Australia,0.00128
Spain,FINAL,Canada,0.00101
Spain,FINAL,South Korea,0.00092
Spain,FINAL,Scotland,0.00086
Spain,FINAL,Turkey,0.00066
Spain,FINAL,Iran,0.00063
Spain,FINAL,Sweden,0.00057
Spain,FINAL,Norway,0.00054
Spain,FINAL,Czechia,0.00043
Spain,FINAL,Paraguay,0.00025
Spain,FINAL,Egypt,0.00025
Spain,FINAL,Saudi Arabia,0.0001
Spain,FINAL,Ghana,8e-05
Spain,FINAL,Uzbekistan,7e-05
Spain,FINAL,DR Congo,6e-05
Spain,FINAL,South Africa,5e-05
Spain,FINAL,Panama,5e-05
Spain,FINAL,Tunisia,3e-05
Spain,FINAL,Cape Verde,3e-05
Spain,FINAL,New Zealand,2e-05
Spain,FINAL,Iraq,2e-05
Spain,FINAL,Bosnia and Herzegovina,2e-05
Spain,QF,Belgium,0.10171
Spain,QF,United States,0.07927
Spain,QF,Australia,0.04526
Spain,QF,Colombia,0.03555
Spain,QF,Iran,0.0247
Spain,QF,Portugal,0.02258
Spain,QF,Switzerland,0.02129
Spain,QF,Czechia,0.02052
Spain,QF,Canada,0.01319
Spain,QF,Ecuador,0.01234
Spain,QF,Algeria,0.0122
Spain,QF,Egypt,0.0119
Spain,QF,Senegal,0.0097
Spain,QF,Austria,0.00863
Spain,QF,Uruguay,0.00837
Spain,QF,South Korea,0.00701
Spain,QF,Norway,0.00656
Spain,QF,Mexico,0.00603
Spain,QF,Turkey,0.00525
Spain,QF,Brazil,0.00507
Spain,QF,Germany,0.00477
Spain,QF,Bosnia and Herzegovina,0.00443
Spain,QF,Netherlands,0.00397
Spain,QF,Croatia,0.00362
Spain,QF,Ivory Coast,0.0036
Spain,QF,Paraguay,0.00311
Spain,QF,Japan,0.0028
Spain,QF,South Africa,0.00259
Spain,QF,Morocco,0.00209
Spain,QF,Sweden,0.00187
Spain,QF,Saudi Arabia,0.00146
Spain,QF,New Zealand,0.00133
Spain,QF,Cape Verde,0.00131
Spain,QF,Argentina,0.00108
Spain,QF,Qatar,0.00108
Spain,QF,France,0.00096
Spain,QF,Ghana,0.00082
Spain,QF,Scotland,0.00073
Spain,QF,Jordan,0.00057
Spain,QF,England,0.00051
Spain,QF,DR Congo,0.00045
Spain,QF,Panama,0.00036
Spain,QF,Uzbekistan,0.00031
Spain,QF,Iraq,0.00019
Spain,QF,Tunisia,0.00019
Spain,QF,Curaçao,4e-05
Spain,QF,Haiti,1e-05
Spain,R16,Portugal,0.18455
Spain,R16,Croatia,0.15456
Spain,R16,Colombia,0.1208
Spain,R16,England,0.04132
Spain,R16,Australia,0.02725
Spain,R16,DR Congo,0.02298
Spain,R16,United States,0.0229
Spain,R16,Ghana,0.02278
Spain,R16,Uzbekistan,0.01844
Spain,R16,Belgium,0.01702
Spain,R16,Egypt,0.01335
Spain,R16,Iran,0.01275
Spain,R16,Turkey,0.01028
Spain,R16,Paraguay,0.00797
Spain,R16,Panama,0.00585
Spain,R16,New Zealand,0.00219
Spain,R16,Senegal,0.0016
Spain,R16,Ecuador,0.00155
Spain,R16,Germany,0.0015
Spain,R16,Norway,0.00078
Spain,R16,Switzerland,0.00073
Spain,R16,Canada,0.00072
Spain,R16,Algeria,0.00064
Spain,R16,Ivory Coast,0.00058
Spain,R16,Austria,0.0005
Spain,R16,Bosnia and Herzegovina,0.00049
Spain,R16,Qatar,0.00028
Spain,R16,Mexico,0.00018
Spain,R16,Scotland,0.00016
Spain,R16,Brazil,0.00016
Spain,R16,Sweden,0.00011
Spain,R16,Morocco,9e-05
Spain,R16,Iraq,9e-05
Spain,R16,South Korea,6e-05
Spain,R16,Netherlands,5e-05
Spain,R16,Japan,4e-05
Spain,R16,Jordan,4e-05
Spain,R16,Argentina,3e-05
Spain,R16,France,3e-05
Spain,R16,Czechia,1e-05
Spain,R32,Austria,0.45343
Spain,R32,Argentina,0.26938
Spain,R32,Algeria,0.17712
Spain,R32,Mexico,0.02477
Spain,R32,South Korea,0.0103
Spain,R32,Belgium,0.00935
Spain,R32,Jordan,0.0063
Spain,R32,France,0.00381
Spain,R32,Iran,0.00347
Spain,R32,Egypt,0.00242
Spain,R32,Czechia,0.00161
Spain,R32,New Zealand,0.00068
Spain,R32,England,0.0006
Spain,R32,South Africa,0.00024
Spain,R32,Norway,0.00016
Spain,R32,Senegal,7e-05
Spain,R32,Ghana,4e-05
Spain,R32,Croatia,2e-05
Spain,R32,Panama,1e-05
Spain,SF,France,0.14656
Spain,SF,Germany,0.04
Spain,SF,Netherlands,0.03917
Spain,SF,Brazil,0.03566
Spain,SF,England,0.02259
Spain,SF,Morocco,0.02112
Spain,SF,Japan,0.01473
Spain,SF,Switzerland,0.00687
Spain,SF,Ivory Coast,0.00679
Spain,SF,Argentina,0.00678
Spain,SF,South Korea,0.00624
Spain,SF,Sweden,0.00618
Spain,SF,Scotland,0.006
Spain,SF,Mexico,0.00552
Spain,SF,Senegal,0.00362
Spain,SF,Canada,0.00359
Spain,SF,Colombia,0.00319
Spain,SF,Norway,0.00313
Spain,SF,Portugal,0.00306
Spain,SF,Turkey,0.00242
Spain,SF,Czechia,0.00227
Spain,SF,Ecuador,0.00225
Spain,SF,Uruguay,0.00152
Spain,SF,Paraguay,0.00143
Spain,SF,Australia,0.00113
Spain,SF,United States,0.00107
Spain,SF,Belgium,0.00065
Spain,SF,Croatia,0.00055
Spain,SF,Austria,0.00046
Spain,SF,Bosnia and Herzegovina,0.00043
Spain,SF,Tunisia,0.0004
Spain,SF,South Africa,0.00031
Spain,SF,Iran,0.00019
Spain,SF,Algeria,0.00019
Spain,SF,Egypt,0.00017
Spain,SF,DR Congo,0.00015
Spain,SF,Uzbekistan,9e-05
Spain,SF,Qatar,8e-05
Spain,SF,Cape Verde,5e-05
Spain,SF,Haiti,4e-05
Spain,SF,Ghana,3e-05
Spain,SF,Saudi Arabia,3e-05
Spain,SF,Curaçao,1e-05
Spain,SF,Panama,1e-05
Spain,SF,Iraq,1e-05
Sweden,FINAL,Argentina,0.00117
Sweden,FINAL,Spain,0.00057
Sweden,FINAL,England,0.00057
Sweden,FINAL,Colombia,0.00051
Sweden,FINAL,France,0.00043
Sweden,FINAL,Brazil,0.00043
Sweden,FINAL,Portugal,0.00038
Sweden,FINAL,Netherlands,0.00027
Sweden,FINAL,Germany,0.00014
Sweden,FINAL,Japan,0.00011
Sweden,FINAL,Morocco,0.0001
Sweden,FINAL,Austria,9e-05
Sweden,FINAL,Senegal,9e-05
Sweden,FINAL,Uruguay,9e-05
Sweden,FINAL,Belgium,7e-05
Sweden,FINAL,Ecuador,5e-05
Sweden,FINAL,Switzerland,5e-05
Sweden,FINAL,Australia,2e-05
Sweden,FINAL,Algeria,2e-05
Sweden,FINAL,Croatia,2e-05
Sweden,FINAL,Egypt,1e-05
Sweden,FINAL,Czechia,1e-05
Sweden,FINAL,DR Congo,1e-05
Sweden,FINAL,United States,1e-05
Sweden,FINAL,Scotland,1e-05
Sweden,FINAL,Ivory Coast,1e-05
Sweden,FINAL,Mexico,1e-05
Sweden,QF,France,0.0357
Sweden,QF,England,0.01839
Sweden,QF,Germany,0.01245
Sweden,QF,Netherlands,0.00633
Sweden,QF,Mexico,0.00448
Sweden,QF,Japan,0.00371
Sweden,QF,Brazil,0.00348
Sweden,QF,Morocco,0.00323
Sweden,QF,Ivory Coast,0.00248
Sweden,QF,South Korea,0.00213
Sweden,QF,Spain,0.00187
Sweden,QF,Portugal,0.00154
Sweden,QF,Scotland,0.00137
Sweden,QF,Ecuador,0.00134
Sweden,QF,Uruguay,0.00118
Sweden,QF,Turkey,0.00106
Sweden,QF,Colombia,0.00095
Sweden,QF,Switzerland,0.00085
Sweden,QF,Norway,0.00079
Sweden,QF,Senegal,0.00076
Sweden,QF,Czechia,0.00074
Sweden,QF,Croatia,0.00072
Sweden,QF,Paraguay,0.00065
Sweden,QF,Canada,0.0006
Sweden,QF,Australia,0.00043
Sweden,QF,Argentina,0.00041
Sweden,QF,United States,0.00034
Sweden,QF,Austria,0.00029
Sweden,QF,Belgium,0.0002
Sweden,QF,DR Congo,0.00018
Sweden,QF,Saudi Arabia,0.00016
Sweden,QF,Uzbekistan,0.00015
Sweden,QF,Bosnia and Herzegovina,0.00014
Sweden,QF,Tunisia,0.00012
Sweden,QF,South Africa,0.00011
Sweden,QF,Cape Verde,9e-05
Sweden,QF,Egypt,9e-05
Sweden,QF,Ghana,9e-05
Sweden,QF,Algeria,7e-05
Sweden,QF,Qatar,5e-05
Sweden,QF,Panama,5e-05
Sweden,QF,Haiti,4e-05
Sweden,QF,Iraq,3e-05
Sweden,QF,Iran,3e-05
Sweden,R16,South Korea,0.03336
Sweden,R16,Germany,0.0285
Sweden,R16,Ivory Coast,0.02206
Sweden,R16,Norway,0.02191
Sweden,R16,Senegal,0.01984
Sweden,R16,Switzerland,0.01921
Sweden,R16,Canada,0.01801
Sweden,R16,Mexico,0.01707
Sweden,R16,Czechia,0.0128
Sweden,R16,Ecuador,0.01049
Sweden,R16,France,0.00815
Sweden,R16,Bosnia and Herzegovina,0.00762
Sweden,R16,Qatar,0.00335
Sweden,R16,South Africa,0.00331
Sweden,R16,Belgium,0.00329
Sweden,R16,Turkey,0.00283
Sweden,R16,Colombia,0.00189
Sweden,R16,Scotland,0.00179
Sweden,R16,Paraguay,0.0017
Sweden,R16,Morocco,0.00154
Sweden,R16,Australia,0.00142
Sweden,R16,Brazil,0.00126
Sweden,R16,Portugal,0.00118
Sweden,R16,United States,0.00115
Sweden,R16,Iran,0.0009
Sweden,R16,Egypt,0.00074
Sweden,R16,England,0.00045
Sweden,R16,Iraq,0.0003
Sweden,R16,Croatia,0.00028
Sweden,R16,Haiti,0.00016
Sweden,R16,Uruguay,0.00015
Sweden,R16,Ghana,0.00012
Sweden,R16,Spain,0.00011
Sweden,R16,New Zealand,0.0001
Sweden,R16,Curaçao,7e-05
Sweden,R16,Cape Verde,7e-05
Sweden,R16,DR Congo,5e-05
Sweden,R16,Panama,5e-05
Sweden,R16,Uzbekistan,2e-05
Sweden,R16,Saudi Arabia,1e-05
Sweden,R32,France,0.32307
Sweden,R32,Brazil,0.22691
Sweden,R32,Morocco,0.18748
Sweden,R32,Scotland,0.13597
Sweden,R32,Norway,0.02096
Sweden,R32,Germany,0.01273
Sweden,R32,United States,0.01107
Sweden,R32,Australia,0.00742
Sweden,R32,Haiti,0.00685
Sweden,R32,Ivory Coast,0.00523
Sweden,R32,Switzerland,0.00415
Sweden,R32,Canada,0.00325
Sweden,R32,Senegal,0.00209
Sweden,R32,Bosnia and Herzegovina,0.00108
Sweden,R32,Mexico,0.00094
Sweden,R32,Turkey,0.00092
Sweden,R32,Paraguay,0.00055
Sweden,R32,Qatar,0.00048
Sweden,R32,Ecuador,0.00044
Sweden,R32,South Korea,0.0004
Sweden,R32,Iraq,0.00011
Sweden,R32,Czechia,6e-05
Sweden,R32,South Africa,1e-05
Sweden,SF,Spain,0.00618
Sweden,SF,Argentina,0.00401
Sweden,SF,Portugal,0.00332
Sweden,SF,Colombia,0.00267
Sweden,SF,Belgium,0.00161
Sweden,SF,Uruguay,0.00126
Sweden,SF,United States,0.00102
Sweden,SF,Croatia,0.0009
Sweden,SF,Austria,0.00071
Sweden,SF,Australia,0.00068
Sweden,SF,Algeria,0.00054
Sweden,SF,Switzerland,0.00043
Sweden,SF,France,0.00038
Sweden,SF,England,0.00025
Sweden,SF,Iran,0.00022
Sweden,SF,Canada,0.00018
Sweden,SF,Czechia,0.00017
Sweden,SF,Egypt,0.00013
Sweden,SF,Germany,0.00013
Sweden,SF,Netherlands,0.00013
Sweden,SF,Ecuador,0.00011
Sweden,SF,Turkey,9e-05
Sweden,SF,Senegal,8e-05
Sweden,SF,Japan,7e-05
Sweden,SF,Paraguay,7e-05
Sweden,SF,Uzbekistan,7e-05
Sweden,SF,Mexico,6e-05
Sweden,SF,South Korea,6e-05
Sweden,SF,Brazil,5e-05
Sweden,SF,Norway,4e-05
Sweden,SF,DR Congo,4e-05
Sweden,SF,Ghana,3e-05
Sweden,SF,Cape Verde,3e-05
Sweden,SF,Bosnia and Herzegovina,3e-05
Sweden,SF,Ivory Coast,3e-05
Sweden,SF,Morocco,3e-05
Sweden,SF,South Africa,2e-05
Sweden,SF,New Zealand,1e-05
Sweden,SF,Scotland,1e-05
Sweden,SF,Saudi Arabia,1e-05
Sweden,SF,Tunisia,1e-05
Switzerland,FINAL,France,0.00357
Switzerland,FINAL,Argentina,0.00318
Switzerland,FINAL,Spain,0.00291
Switzerland,FINAL,England,0.00182
Switzerland,FINAL,Colombia,0.00168
Switzerland,FINAL,Portugal,0.00166
Switzerland,FINAL,Brazil,0.0014
Switzerland,FINAL,Netherlands,0.00093
Switzerland,FINAL,Germany,0.00073
Switzerland,FINAL,Morocco,0.00055
Switzerland,FINAL,Uruguay,0.00048
Switzerland,FINAL,Belgium,0.00047
Switzerland,FINAL,Japan,0.00038
Switzerland,FINAL,Croatia,0.00026
Switzerland,FINAL,Senegal,0.00025
Switzerland,FINAL,Austria,0.00022
Switzerland,FINAL,United States,0.00016
Switzerland,FINAL,Ivory Coast,0.00013
Switzerland,FINAL,Canada,0.00013
Switzerland,FINAL,Algeria,0.00012
Switzerland,FINAL,Australia,0.00011
Switzerland,FINAL,Turkey,9e-05
Switzerland,FINAL,Iran,8e-05
Switzerland,FINAL,Mexico,7e-05
Switzerland,FINAL,Ecuador,6e-05
Switzerland,FINAL,Scotland,6e-05
Switzerland,FINAL,Sweden,5e-05
Switzerland,FINAL,Czechia,4e-05
Switzerland,FINAL,Paraguay,2e-05
Switzerland,FINAL,Ghana,2e-05
Switzerland,FINAL,South Korea,2e-05
Switzerland,FINAL,Saudi Arabia,1e-05
Switzerland,FINAL,South Africa,1e-05
Switzerland,FINAL,Egypt,1e-05
Switzerland,FINAL,Norway,1e-05
Switzerland,FINAL,Cape Verde,1e-05
Switzerland,FINAL,DR Congo,1e-05
Switzerland,QF,Argentina,0.06751
Switzerland,QF,France,0.04375
Switzerland,QF,Spain,0.02129
Switzerland,QF,Germany,0.01428
Switzerland,QF,Uruguay,0.01137
Switzerland,QF,Portugal,0.00574
Switzerland,QF,Austria,0.00504
Switzerland,QF,Belgium,0.00428
Switzerland,QF,Australia,0.00401
Switzerland,QF,United States,0.00339
Switzerland,QF,Croatia,0.00314
Switzerland,QF,Turkey,0.00307
Switzerland,QF,Colombia,0.00296
Switzerland,QF,Ivory Coast,0.00239
Switzerland,QF,Paraguay,0.00212
Switzerland,QF,Netherlands,0.00206
Switzerland,QF,Iran,0.00174
Switzerland,QF,Egypt,0.00157
Switzerland,QF,Japan,0.00155
Switzerland,QF,Brazil,0.00131
Switzerland,QF,Algeria,0.00119
Switzerland,QF,Norway,0.00115
Switzerland,QF,Morocco,0.0011
Switzerland,QF,Sweden,0.00085
Switzerland,QF,Scotland,0.00081
Switzerland,QF,England,0.00051
Switzerland,QF,Saudi Arabia,0.0005
Switzerland,QF,Ecuador,0.00034
Switzerland,QF,Cape Verde,0.00031
Switzerland,QF,Senegal,0.00021
Switzerland,QF,Tunisia,0.00015
Switzerland,QF,Ghana,0.00013
Switzerland,QF,DR Congo,0.00012
Switzerland,QF,Uzbekistan,0.00011
Switzerland,QF,New Zealand,5e-05
Switzerland,QF,Haiti,4e-05
Switzerland,QF,Czechia,2e-05
Switzerland,QF,Mexico,2e-05
Switzerland,QF,Panama,2e-05
Switzerland,R16,Colombia,0.1469
Switzerland,R16,Portugal,0.08406
Switzerland,R16,Netherlands,0.04871
Switzerland,R16,Morocco,0.03475
Switzerland,R16,Brazil,0.03246
Switzerland,R16,Belgium,0.02368
Switzerland,R16,Japan,0.0214
Switzerland,R16,Sweden,0.01921
Switzerland,R16,Scotland,0.01676
Switzerland,R16,Croatia,0.01267
Switzerland,R16,Ghana,0.01089
Switzerland,R16,Senegal,0.00754
Switzerland,R16,Ecuador,0.0075
Switzerland,R16,Iran,0.00743
Switzerland,R16,Czechia,0.00695
Switzerland,R16,Egypt,0.00458
Switzerland,R16,Norway,0.00445
Switzerland,R16,DR Congo,0.00308
Switzerland,R16,Panama,0.00276
Switzerland,R16,South Korea,0.00272
Switzerland,R16,Ivory Coast,0.00208
Switzerland,R16,Algeria,0.00204
Switzerland,R16,Mexico,0.00195
Switzerland,R16,Turkey,0.00192
Switzerland,R16,Germany,0.0019
Switzerland,R16,England,0.00151
Switzerland,R16,South Africa,0.00146
Switzerland,R16,Austria,0.00137
Switzerland,R16,Uzbekistan,0.00131
Switzerland,R16,Paraguay,0.00123
Switzerland,R16,Australia,0.00113
Switzerland,R16,Uruguay,0.00108
Switzerland,R16,United States,0.00095
Switzerland,R16,New Zealand,0.00081
Switzerland,R16,Cape Verde,0.00081
Switzerland,R16,Spain,0.00073
Switzerland,R16,Saudi Arabia,0.00068
Switzerland,R16,Haiti,0.00056
Switzerland,R16,Tunisia,0.00055
Switzerland,R16,Iraq,0.00035
Switzerland,R16,France,0.00028
Switzerland,R16,Jordan,0.00018
Switzerland,R16,Curaçao,9e-05
Switzerland,R16,Argentina,3e-05
Switzerland,R32,South Korea,0.14749
Switzerland,R32,Egypt,0.07691
Switzerland,R32,Algeria,0.07305
